3
1861
12	0	0
11.5	0	0
11.7464	0.475051	0.193544
11.7318	0.463212	-0.300887
11.3621	0.135238	0.210668
11.5	0	0.5
11.5	0	-0.5
11.4317	0.44776	0.0654383
11.2437	0.185827	-0.189969
11.3675	0.346252	0.359076
11.9561	0.817562	-0.145208
11.1285	0.381538	0.119266
11	0	4.44089e-016
11.4939	0.803552	0.384804
11.0671	0.183082	0.507114
11.113	0.615847	-0.284596
11	0	0.5
11	0	-0.5
11.2628	0.473479	0.705469
11.4235	0.76568	-0.607687
11.2164	0.433369	-0.787005
11.3423	0.937368	-0.338591
11.1953	0.884333	0.0788304
10.9534	0.331641	-0.608153
11.6721	1.24493	0.0534172
10.7653	0.331372	-0.18916
11.1107	0.773105	-0.563152
11.6224	1.21235	-0.43762
10.8082	0.30108	0.678026
11	0	1
11	0	-1
10.765	0.758842	-0.021211
10.6158	0.410208	0.23789
10.8197	0.771689	0.43462
10.5	0	0
11.2351	1.29881	-0.147122
10.7253	0.662245	-0.524191
11.0347	0.819498	0.914365
11.0993	1.26351	0.178101
10.9679	1.15493	-0.26535
10.5	0	-0.5
10.5	0	0.5
11.2262	1.25016	0.599548
11.82	1.63047	-0.276054
10.8908	0.71438	-1.07027
11.0749	1.13311	-0.881917
10.4924	0.435126	-0.719273
10.3678	0.551412	-0.121966
11.3917	1.60678	0.280102
10.459	0.572824	0.637752
10.7859	0.477747	1.21842
10.9229	1.29861	0.600706
11.4397	1.69929	-0.219838
10.5	0	-1
10.5	0	1
10.4005	0.815603	0.252302
10.3386	0.155102	0.709827
10.7279	1.10737	-0.680803
10.6491	1.20169	0.244918
11.2658	1.52416	-0.702582
10.1895	0.303379	-0.236156
10.7024	0.404212	-1.27166
10.5833	0.998314	0.685597
10.3938	0.212341	-1.00447
10.6819	0.884993	1.07289
10.156	0.405426	0.337051
10.518	0.530664	1.09953
10.2013	0.449358	-0.600166
10.3794	1.08788	-0.420864
10	0	-4.44089e-016
10.832	1.62094	0.286419
10.4668	1.04165	-0.79921
10.8654	1.709	-0.116432
